Order ID,Customer ID,Order Date,Ship Date,Region,Segment,Category,Sub-Category,Product Name,Sales,Profit_Margin,Profit
us-2015-167633,bw-11200,2015-09-30,2015-10-05,south,consumer,office supplies,paper,xerox 217,15.552,0.25,3.89
us-2015-152723,hg-14965,2015-09-26,2015-09-26,central,corporate,office supplies,binders,acco 3-hole punch,0.876,0.25,0.22
ca-2016-164882,sg-20080,2016-10-31,2016-10-31,west,consumer,office supplies,paper,xerox 191,19.98,0.25,5.0
ca-2016-164882,sg-20080,2016-10-31,2016-10-31,west,consumer,office supplies,binders,gbc docubind p100 manual binding machine,398.352,0.25,99.59
ca-2016-164882,sg-20080,2016-10-31,2016-10-31,west,consumer,office supplies,art,newell 308,5.04,0.25,1.26
ca-2016-164882,sg-20080,2016-10-31,2016-10-31,west,consumer,office supplies,fasteners,oic bulk pack metal binder clips,17.45,0.25,4.36
ca-2016-164882,sg-20080,2016-10-31,2016-10-31,west,consumer,furniture,chairs,"global fabric manager's chair, dark gray",323.136,0.08,25.85
ca-2016-164882,sg-20080,2016-10-31,2016-10-31,west,consumer,office supplies,supplies,acme tagit stainless steel antibacterial scissors,29.7,0.25,7.42
ca-2016-164882,sg-20080,2016-10-31,2016-10-31,west,consumer,technology,phones,polycom soundstation2 ex conference phone,1295.84,0.15,194.38
ca-2016-164882,sg-20080,2016-10-31,2016-10-31,west,consumer,office supplies,storage,mobile personal file cube,46.84,0.25,11.71
ca-2016-164882,sg-20080,2016-10-31,2016-10-31,west,consumer,furniture,bookcases,dmi eclipse executive suite bookcases,425.833,0.08,34.07
ca-2016-159786,rk-19300,2016-10-12,2016-10-17,east,consumer,furniture,tables,"safco planmaster heigh-adjustable drafting table base, 43w x 30d x 30-37h, black",209.67,0.08,16.77
ca-2017-130267,sw-20245,2017-09-19,2017-09-23,west,consumer,office supplies,paper,"xerox color copier paper, 11"" x 17"", ream",159.88,0.25,39.97
ca-2018-155460,rw-19630,2018-04-13,2018-04-15,west,corporate,office supplies,paper,xerox 4200 series multiuse premium copy paper (20lb. and 84 bright),5.28,0.25,1.32
ca-2018-155460,rw-19630,2018-04-13,2018-04-15,west,corporate,office supplies,binders,gbc docubind tl200 manual binding machine,895.92,0.25,223.98
us-2018-168690,ts-21085,2018-01-07,2018-01-13,south,consumer,office supplies,binders,zipper ring binder pockets,2.808,0.25,0.7
ca-2018-158246,jb-15400,2018-11-09,2018-11-11,west,corporate,furniture,chairs,"global leather task chair, black",215.976,0.08,17.28
ca-2018-167381,eh-14005,2018-09-22,2018-09-24,central,home office,furniture,bookcases,o'sullivan 4-shelf bookcase in odessa pine,241.96,0.08,19.36
ca-2018-167381,eh-14005,2018-09-22,2018-09-24,central,home office,office supplies,labels,avery 511,27.72,0.25,6.93
ca-2018-144862,eh-14005,2018-12-01,2018-12-05,east,home office,office supplies,envelopes,quality park security envelopes,104.68,0.25,26.17
ca-2018-144862,eh-14005,2018-12-01,2018-12-05,east,home office,technology,phones,"belkin sportfit armband for iphone 5s/5c, fuchsia",62.958,0.15,9.44
ca-2015-126032,bs-11665,2015-06-23,2015-06-28,east,consumer,technology,accessories,sony 64gb class 10 micro sdhc r40 memory card,86.376,0.15,12.96
ca-2016-134859,jk-16120,2016-10-04,2016-10-09,east,home office,furniture,furnishings,"dataproducts ampli magnifier task lamp, black,",64.944,0.08,5.2
ca-2016-134859,jk-16120,2016-10-04,2016-10-09,east,home office,office supplies,paper,xerox 1946,20.736,0.25,5.18
us-2015-114188,rf-19345,2015-05-20,2015-05-22,east,corporate,office supplies,appliances,acco 6 outlet guardian basic surge suppressor,33.28,0.25,8.32
us-2015-114188,rf-19345,2015-05-20,2015-05-22,east,corporate,office supplies,art,"sanford colorific scented colored pencils, 12/pack",38.52,0.25,9.63
us-2015-114188,rf-19345,2015-05-20,2015-05-22,east,corporate,furniture,furnishings,24-hour round wall clock,139.86,0.08,11.19
ca-2016-156524,dl-12865,2016-11-20,2016-11-26,east,consumer,office supplies,paper,"message book, phone, wirebound standard line memo, 2 3/4"" x 5""",19.65,0.25,4.91
ca-2016-122210,wb-21850,2016-11-30,2016-12-04,east,consumer,office supplies,binders,fellowes pb200 plastic comb binding machine,152.991,0.25,38.25
ca-2016-122210,wb-21850,2016-11-30,2016-12-04,east,consumer,office supplies,fasteners,revere boxed rubber bands by revere,10.584,0.25,2.65
ca-2016-122210,wb-21850,2016-11-30,2016-12-04,east,consumer,technology,phones,motorla hx550 universal bluetooth headset,94.92,0.15,14.24
ca-2016-156377,tb-21625,2016-12-31,2017-01-05,central,consumer,furniture,furnishings,"eldon expressions wood desk accessories, oak",14.76,0.08,1.18
ca-2016-156377,tb-21625,2016-12-31,2017-01-05,central,consumer,office supplies,binders,newell 3-hole punched plastic slotted magazine holders for binders,3.656,0.25,0.91
us-2018-157896,cb-12415,2018-11-16,2018-11-16,east,consumer,office supplies,paper,tops green bar computer printout paper,146.82,0.25,36.7
ca-2015-159520,gt-14635,2015-06-06,2015-06-11,east,corporate,office supplies,binders,wilson jones century plastic molded ring binders,149.544,0.25,37.39
ca-2015-159520,gt-14635,2015-06-06,2015-06-11,east,corporate,office supplies,supplies,acme office executive series stainless steel trimmers,17.14,0.25,4.28
ca-2015-159520,gt-14635,2015-06-06,2015-06-11,east,corporate,furniture,tables,"chromcraft bull-nose wood 48"" x 96"" rectangular conference tables",991.764,0.08,79.34
ca-2017-155481,dk-13225,2017-09-01,2017-09-05,east,corporate,office supplies,paper,"telephone message books with fax/mobile section, 5 1/2"" x 3 3/16""",30.48,0.25,7.62
ca-2017-155481,dk-13225,2017-09-01,2017-09-05,east,corporate,technology,phones,anker 36w 4-port usb wall charger travel power adapter for iphone 5s 5c 5,23.988,0.15,3.6
ca-2017-155481,dk-13225,2017-09-01,2017-09-05,east,corporate,office supplies,fasteners,staples,16.688,0.25,4.17
us-2017-152051,ts-21160,2017-06-25,2017-06-29,east,corporate,furniture,chairs,"global leather highback executive chair with pneumatic height adjustment, black",422.058,0.08,33.76
us-2017-152051,ts-21160,2017-06-25,2017-06-29,east,corporate,office supplies,binders,gbc wire binding strips,38.088,0.25,9.52
us-2017-152051,ts-21160,2017-06-25,2017-06-29,east,corporate,office supplies,storage,"gould plastics 9-pocket panel bin, 18-3/8w x 5-1/4d x 20-1/2h, black",254.352,0.25,63.59
ca-2015-141607,wb-21850,2015-12-12,2015-12-17,west,consumer,furniture,furnishings,eldon advantage chair mats for low to medium pile carpets,43.31,0.08,3.46
ca-2018-102771,do-13435,2018-03-31,2018-04-05,east,consumer,technology,phones,spigen samsung galaxy s5 case wallet,84.95,0.15,12.74
us-2018-139969,af-10870,2018-11-19,2018-11-26,central,consumer,furniture,chairs,office star flex back scooter chair with white frame,233.058,0.08,18.64
ca-2015-167360,rb-19435,2015-11-24,2015-11-29,central,consumer,technology,accessories,memorex mini travel drive 16 gb usb 2.0 flash drive,111.79,0.15,16.77
ca-2016-123505,ar-10540,2016-11-22,2016-11-26,east,consumer,office supplies,paper,xerox 1970,14.94,0.25,3.74
ca-2017-117282,dr-12880,2017-07-14,2017-07-18,east,corporate,office supplies,binders,gbc standard plastic binding systems combs,14.16,0.25,3.54
us-2017-120460,bf-11170,2017-04-30,2017-05-05,central,home office,furniture,furnishings,flat face poster frame,22.608,0.08,1.81
ca-2017-111115,lb-16735,2017-07-25,2017-07-27,west,consumer,office supplies,fasteners,oic binder clips,21.48,0.25,5.37
ca-2015-124646,dv-13465,2015-06-22,2015-06-24,central,consumer,office supplies,storage,office impressions heavy duty welded shelving & multimedia storage drawers,501.81,0.25,125.45
ca-2015-124646,dv-13465,2015-06-22,2015-06-24,central,consumer,office supplies,storage,fellowes bankers box recycled super stor/drawer,161.94,0.25,40.48
ca-2018-148166,nk-18490,2018-10-21,2018-10-26,south,home office,office supplies,art,newell 33,17.856,0.25,4.46
ca-2017-159737,cs-11950,2017-09-03,2017-09-09,central,consumer,office supplies,binders,"xtralife clearvue slant-d ring binder, white, 3""",8.808,0.25,2.2
ca-2017-141019,lh-17155,2017-05-14,2017-05-14,east,consumer,furniture,furnishings,"ge 48"" fluorescent tube, cool white energy saver, 34 watts, 30/box",79.384,0.08,6.35
ca-2017-101938,dw-13480,2017-01-07,2017-01-12,west,home office,office supplies,art,panasonic kp-350bk electric pencil sharpener with auto stop,34.58,0.25,8.64
ca-2018-166296,kf-16285,2018-03-13,2018-03-19,west,home office,office supplies,paper,multicolor computer printout paper,314.55,0.25,78.64
ca-2017-154018,ha-14920,2017-10-13,2017-10-19,central,consumer,technology,accessories,razer kraken pro over ear pc and music headset,191.976,0.15,28.8
ca-2017-154018,ha-14920,2017-10-13,2017-10-19,central,consumer,office supplies,paper,array memo cubes,8.288,0.25,2.07
ca-2017-154018,ha-14920,2017-10-13,2017-10-19,central,consumer,furniture,furnishings,"tenex ""the solids"" textured chair mats",139.92,0.08,11.19
ca-2017-154018,ha-14920,2017-10-13,2017-10-19,central,consumer,office supplies,art,newell 334,15.872,0.25,3.97
ca-2017-154018,ha-14920,2017-10-13,2017-10-19,central,consumer,office supplies,binders,avery non-stick binders,6.286,0.25,1.57
ca-2018-117870,jh-15820,2018-01-27,2018-01-30,east,consumer,office supplies,art,newell 312,14.016,0.25,3.5
ca-2018-117870,jh-15820,2018-01-27,2018-01-30,east,consumer,technology,accessories,anker ultrathin bluetooth wireless keyboard aluminum cover with stand,71.976,0.15,10.8
ca-2018-117870,jh-15820,2018-01-27,2018-01-30,east,consumer,technology,phones,jbl micro wireless portable bluetooth speaker,107.982,0.15,16.2
us-2018-137491,lc-16930,2018-11-19,2018-11-25,central,corporate,furniture,chairs,"lifetime advantage folding chairs, 4/carton",305.312,0.08,24.42
ca-2015-152296,il-15100,2015-08-01,2015-08-03,west,consumer,office supplies,binders,wilson jones data.warehouse d-ring binders with dubllock,19.752,0.25,4.94
ca-2017-112025,ls-16975,2017-07-30,2017-08-04,central,home office,office supplies,binders,gbc velobind cover sets,9.264,0.25,2.32
ca-2016-132507,cc-12610,2016-07-30,2016-08-03,central,corporate,office supplies,storage,eldon profile file 'n store portable file tub letter/legal size black,61.792,0.25,15.45
ca-2017-125738,pb-18805,2017-10-15,2017-10-21,west,home office,office supplies,paper,xerox 1982,45.68,0.25,11.42
ca-2017-125738,pb-18805,2017-10-15,2017-10-21,west,home office,office supplies,paper,xerox 1986,60.12,0.25,15.03
ca-2017-125738,pb-18805,2017-10-15,2017-10-21,west,home office,office supplies,binders,"acco data flex cable posts for top & bottom load binders, 6"" capacity",41.72,0.25,10.43
ca-2017-125738,pb-18805,2017-10-15,2017-10-21,west,home office,office supplies,paper,"recycled desk saver line ""while you were out"" book, 5 1/2"" x 4""",71.6,0.25,17.9
ca-2017-128818,cj-12010,2017-05-07,2017-05-11,east,consumer,office supplies,binders,"gbc twin loop wire binding elements, 9/16"" spine, black",85.232,0.25,21.31
ca-2017-128818,cj-12010,2017-05-07,2017-05-11,east,consumer,office supplies,labels,alphabetical labels for top tab filing,44.4,0.25,11.1
ca-2017-128818,cj-12010,2017-05-07,2017-05-11,east,consumer,furniture,chairs,hon mobius operator's chair,442.764,0.08,35.42
ca-2017-128818,cj-12010,2017-05-07,2017-05-11,east,consumer,technology,machines,bady bdg101fru card printer,3999.95,0.15,599.99
ca-2017-128818,cj-12010,2017-05-07,2017-05-11,east,consumer,technology,accessories,sandisk ultra 64 gb microsdhc class 10 memory card,199.95,0.15,29.99
ca-2017-128818,cj-12010,2017-05-07,2017-05-11,east,consumer,furniture,furnishings,staple-based wall hangings,63.68,0.08,5.09
ca-2018-124576,hk-14890,2018-08-01,2018-08-04,west,corporate,office supplies,binders,gbc prestige therm-a-bind covers,54.896,0.25,13.72
ca-2017-101378,rh-19600,2017-07-14,2017-07-14,south,consumer,technology,accessories,hp standard 104 key ps/2 keyboard,29.0,0.15,4.35
ca-2018-143063,il-15100,2018-08-10,2018-08-15,central,consumer,office supplies,envelopes,staple envelope,70.08,0.25,17.52
ca-2018-143063,il-15100,2018-08-10,2018-08-15,central,consumer,furniture,furnishings,"tenex traditional chairmats for medium pile carpet, standard lip, 36"" x 48""",121.3,0.08,9.7
ca-2018-143063,il-15100,2018-08-10,2018-08-15,central,consumer,technology,phones,aastra 57i voip phone,1454.49,0.15,218.17
ca-2017-118913,as-10240,2017-06-25,2017-06-29,west,consumer,office supplies,appliances,fellowes mighty 8 compact surge protector,60.81,0.25,15.2
ca-2017-128412,ap-10915,2017-12-10,2017-12-17,west,consumer,office supplies,binders,gbc docubind p50 personal binding machine,153.552,0.25,38.39
ca-2017-128412,ap-10915,2017-12-10,2017-12-17,west,consumer,office supplies,appliances,holmes hepa air purifier,65.34,0.25,16.34
ca-2017-128412,ap-10915,2017-12-10,2017-12-17,west,consumer,office supplies,paper,xerox 1988,123.92,0.25,30.98
ca-2017-128412,ap-10915,2017-12-10,2017-12-17,west,consumer,office supplies,appliances,harmony hepa quiet air purifiers,35.1,0.25,8.78
ca-2017-128412,ap-10915,2017-12-10,2017-12-17,west,consumer,technology,accessories,kingston digital datatraveler 16gb usb 2.0,44.75,0.15,6.71
ca-2017-136483,ag-10390,2017-12-01,2017-12-06,south,consumer,office supplies,art,newell 343,4.704,0.25,1.18
ca-2015-163013,bf-11080,2015-11-28,2015-12-04,south,consumer,office supplies,art,newell 331,14.67,0.25,3.67
ca-2016-135363,ck-12205,2016-03-28,2016-04-02,east,consumer,office supplies,paper,xerox 1999,15.552,0.25,3.89
ca-2016-135363,ck-12205,2016-03-28,2016-04-02,east,consumer,office supplies,paper,southworth parchment paper & envelopes,5.232,0.25,1.31
us-2015-165659,lt-17110,2015-06-01,2015-06-06,south,consumer,furniture,furnishings,3m hangers with command adhesive,22.2,0.08,1.78
us-2015-165659,lt-17110,2015-06-01,2015-06-06,south,consumer,technology,phones,adtran 1202752g1,881.93,0.15,132.29
ca-2016-138002,bt-11305,2016-09-06,2016-09-12,west,home office,office supplies,binders,acco hanging data binders,6.096,0.25,1.52
ca-2016-138002,bt-11305,2016-09-06,2016-09-12,west,home office,furniture,furnishings,"howard miller 16"" diameter gallery wall clock",191.82,0.08,15.35
ca-2016-128860,sc-20725,2016-06-29,2016-07-05,east,consumer,furniture,furnishings,"eldon executive woodline ii desk accessories, mahogany",20.104,0.08,1.61
ca-2017-164350,cg-12040,2017-09-10,2017-09-12,south,home office,office supplies,art,"boston model 1800 electric pencil sharpener, gray",67.56,0.25,16.89
us-2015-103905,aw-10930,2015-07-14,2015-07-20,central,home office,office supplies,binders,acco d-ring binder w/dubllock,29.932,0.25,7.48
us-2015-103905,aw-10930,2015-07-14,2015-07-20,central,home office,technology,phones,i need's 3d hello kitty hybrid silicone case cover for htc one x 4g with 3d hello kitty stylus pen green/pink,38.272,0.15,5.74
ca-2016-129854,rb-19705,2016-08-22,2016-08-26,east,home office,office supplies,art,newell chalk holder,16.52,0.25,4.13
ca-2015-125556,ml-17410,2015-11-14,2015-11-16,east,consumer,technology,phones,polycom soundpoint pro se-225 corded phone,832.93,0.15,124.94
ca-2015-125556,ml-17410,2015-11-14,2015-11-16,east,consumer,office supplies,binders,acco 3-hole punch,43.8,0.25,10.95
ca-2017-162313,vb-21745,2017-11-27,2017-11-30,central,corporate,office supplies,appliances,euro-pro shark turbo vacuum,167.292,0.25,41.82
ca-2018-107874,sw-20275,2018-11-21,2018-11-25,east,consumer,furniture,furnishings,howard miller distant time traveler alarm clock,27.42,0.08,2.19
ca-2018-129378,ns-18505,2018-10-01,2018-10-02,west,consumer,office supplies,binders,wilson jones easy flow ii sheet lifters,1.44,0.25,0.36
ca-2018-129378,ns-18505,2018-10-01,2018-10-02,west,consumer,office supplies,binders,storex dura pro binders,61.776,0.25,15.44
ca-2018-129378,ns-18505,2018-10-01,2018-10-02,west,consumer,office supplies,appliances,"belkin 325va ups surge protector, 6'",241.96,0.25,60.49
ca-2018-129378,ns-18505,2018-10-01,2018-10-02,west,consumer,furniture,chairs,"metal folding chairs, beige, 4/carton",108.608,0.08,8.69
ca-2015-151953,db-13555,2015-09-20,2015-09-25,south,corporate,office supplies,art,nontoxic chalk,2.816,0.25,0.7
ca-2018-130841,mh-17620,2018-07-28,2018-08-01,west,corporate,office supplies,binders,zipper ring binder pockets,9.984,0.25,2.5
ca-2018-130841,mh-17620,2018-07-28,2018-08-01,west,corporate,office supplies,storage,super decoflex portable personal file,14.98,0.25,3.74
ca-2018-130841,mh-17620,2018-07-28,2018-08-01,west,corporate,technology,phones,wilson electronics db pro signal booster,1145.6,0.15,171.84
ca-2016-131884,dk-13375,2016-12-06,2016-12-06,east,consumer,technology,phones,polycom soundstation2 ex conference phone,485.94,0.15,72.89
ca-2016-131884,dk-13375,2016-12-06,2016-12-06,east,consumer,office supplies,art,newell 312,37.376,0.25,9.34
ca-2016-131884,dk-13375,2016-12-06,2016-12-06,east,consumer,furniture,chairs,global low back tilter chair,70.686,0.08,5.65
ca-2018-121909,ea-14035,2018-07-31,2018-08-05,east,corporate,office supplies,paper,xerox 1991,54.816,0.25,13.7
ca-2017-106383,bt-11440,2017-03-19,2017-03-21,west,consumer,furniture,bookcases,"atlantic metals mobile 2-shelf bookcases, custom colors",72.294,0.08,5.78
ca-2018-130771,la-16780,2018-07-29,2018-08-03,central,corporate,office supplies,fasteners,assorted color push pins,2.896,0.25,0.72
ca-2018-130771,la-16780,2018-07-29,2018-08-03,central,corporate,technology,phones,cisco spa301,124.792,0.15,18.72
ca-2017-139157,gm-14680,2017-10-01,2017-10-05,east,consumer,furniture,tables,"chromcraft bull-nose wood 48"" x 96"" rectangular conference tables",330.588,0.08,26.45
ca-2015-128055,aa-10315,2015-03-31,2015-04-05,west,consumer,office supplies,binders,gbc docubind 200 manual binding machine,673.568,0.25,168.39
